customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST05261,Male,0,Yes,No,12,No,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.24,7,No
CUST05262,Female,0,No,No,16,No,Yes,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,94.24,8,No
CUST05263,Male,0,No,Yes,66,No,No,DSL,No internet service,Yes,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),94.24,4,No
CUST05264,Female,0,Yes,Yes,60,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.24,,No
CUST05265,Male,0,No,No,64,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,94.24,7,No
CUST05266,Male,0,Yes,No,52,No,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,No,Electronic check,94.24,7,Yes
CUST05267,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,No,Electronic check,94.24,7,No
CUST05268,Male,0,Yes,No,31,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,94.24,8,Yes
CUST05269,Male,1,Yes,No,44,No,No phone service,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,94.24,,Yes
CUST05270,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,94.24,4,No
CUST05271,Male,0,Yes,Yes,4,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,94.24,7,No
CUST05272,Male,0,Yes,Yes,33,No,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,94.24,7,Yes
CUST05273,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),94.24,8,No
CUST05274,Female,0,No,Yes,61,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,94.24,.,Yes
CUST05275,Male,0,No,No,68,No,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,94.24,7,No
CUST05276,Male,0,Yes,Yes,62,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,94.24,8,No
CUST05277,Female,0,Yes,Yes,43,Yes,No phone service,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.24, ,No
CUST05278,Male,0,Yes,Yes,27,No,No phone service,No,No internet service,No internet service,No,No internet service,No,Yes,Two year,No,Mailed check,94.24,8,No
CUST05279,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.24,8,Yes
CUST05280,Female,0,Yes,No,12,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),94.24,8,No
CUST05281,Male,0,Yes,No,42,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,No,Credit card (automatic),94.24,5,Yes
CUST05282,Male,0,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,94.24, ,No
CUST05283,Female,0,No,No,25,No,No phone service,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,94.24,4,Yes
CUST05284,Male,0,No,No,62,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,94.24,7,Yes
CUST05285,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),94.24, ,No
CUST05286,Female,0,Yes,No,56,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,7,Yes
CUST05287,Male,0,Yes,Yes,63,No,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,8,Yes
CUST05288,Female,0,No,No,48,No,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),94.24,4,No
CUST05289,Male,0,Yes,No,51,No,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,94.24,8,No
CUST05290,Male,0,No,Yes,62,No,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.24,,No
CUST05291,Female,0,No,No,12,No,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,94.24,8,No
CUST05292,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),94.24,7,No
CUST05293,Male,0,Yes,Yes,45,No,Yes,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),94.24,.,Yes
CUST05294,Female,0,Yes,Yes,40,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),94.24,4,No
CUST05295,Female,0,Yes,No,45,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,94.24,8,Yes
CUST05296,Male,0,No,Yes,0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,94.24,7,No
CUST05297,Male,0,No,Yes,72,No,Yes,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,94.24,7,Yes
CUST05298,Male,0,No,Yes,67,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,94.24,7,No
CUST05299,Female,0,No,No,11,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),94.24,7,No
CUST05300,Female,0,No,Yes,72,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),94.24,5,No
CUST05301,Female,1,No,Yes,34,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,94.24,,Yes
CUST05302,Female,0,Yes,Yes,32,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,94.24,,No
CUST05303,Male,0,No,No,57,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.24,7,Yes
CUST05304,Female,0,Yes,Yes,34,No,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.24,8,Yes
CUST05305,Male,0,Yes,Yes,45,No,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,94.24,7,No
CUST05306,Female,0,No,No,65,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.24,7,No
CUST05307,Male,1,No,No,43,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,94.24,7,No
CUST05308,Male,0,Yes,No,25,No,No,No,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),94.24,,Yes
CUST05309,Male,0,Yes,Yes,41,No,No phone service,DSL,No,No,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),94.24,8,No
CUST05310,Female,0,No,Yes,29,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,94.24, ,No
CUST05311,Male,0,No,Yes,31,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),94.24,5,No
CUST05312,Male,0,Yes,Yes,35,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,94.24,8,Yes
CUST05313,Female,0,No,No,18,No,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),94.24,4,No
CUST05314,Male,0,No,Yes,21,No,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,94.24,8,No
CUST05315,Female,0,No,No,64,No,No phone service,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,94.24,8,No
CUST05316,Female,0,No,Yes,56,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.24,5,No
CUST05317,Male,0,No,Yes,10,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,94.24,.,Yes
CUST05318,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),94.24,7,No
CUST05319,Female,0,No,No,47,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,94.24, ,Yes
CUST05320,Male,0,No,No,18,No,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,94.24,4,No
CUST05321,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),94.24,8,Yes
CUST05322,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.24, ,No
CUST05323,Female,0,No,Yes,55,No,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,94.24, ,Yes
CUST05324,Male,0,No,Yes,17,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Mailed check,94.24,4,Yes
CUST05325,Female,0,Yes,Yes,4,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.24,,No
CUST05326,Male,1,No,Yes,23,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,94.24,5,No
CUST05327,Male,0,No,Yes,37,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,94.24, ,No
CUST05328,Male,0,No,No,66,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.24,7,Yes
CUST05329,Male,0,Yes,No,69,No,Yes,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,94.24,8,Yes
CUST05330,Female,0,No,Yes,51,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),94.24,7,No
CUST05331,Male,0,No,Yes,38,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,94.24,5,No
CUST05332,Female,1,Yes,Yes,58,No,No phone service,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,94.24,4,Yes
CUST05333,Female,0,No,Yes,25,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,94.24,7,Yes
CUST05334,Male,1,No,No,64,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.24,7,No
CUST05335,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,94.24,8,No
CUST05336,Female,0,No,Yes,52,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,94.24,7,No
CUST05337,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.24,.,No
CUST05338,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),94.24,8,No
CUST05339,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,94.24,8,No
CUST05340,Female,0,No,Yes,60,No,Yes,DSL,No,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,94.24,8,No
CUST05341,Female,0,No,No,20,No,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.24,.,No
CUST05342,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),94.24,8,No
CUST05343,Female,0,Yes,Yes,19,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,94.24,7,No
CUST05344,Female,0,Yes,Yes,57,No,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Mailed check,94.24,8,Yes
CUST05345,Female,0,Yes,Yes,44,No,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,94.24,,No
CUST05346,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.24,8,No
CUST05347,Male,0,No,Yes,62,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.24,8,Yes
CUST05348,Female,0,No,No,29,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,94.24,.,No
CUST05349,Male,0,Yes,No,62,No,No,No,No,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),94.24,.,No
CUST05350,Female,0,Yes,No,43,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),94.24,5,No
CUST05351,Male,0,Yes,No,66,No,Yes,No,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),94.24,4,No
CUST05352,Male,1,Yes,No,57,Yes,No,No,No internet service,No,Yes,No,Yes,Yes,One year,No,Mailed check,94.24,7,No
CUST05353,Male,0,Yes,Yes,64,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,94.24,4,No
CUST05354,Male,0,No,Yes,35,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),94.24,4,No
CUST05355,Male,0,No,No,5,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,94.24,7,Yes
CUST05356,Female,1,No,Yes,36,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.24,7,No
CUST05357,Female,0,Yes,Yes,54,No,No,No,No internet service,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,94.24, ,No
CUST05358,Female,0,No,No,58,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),94.24,.,No
CUST05359,Male,1,No,No,37,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,94.24,8,Yes
CUST05360,Female,1,Yes,No,24,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,94.24,.,No
CUST05361,Male,1,Yes,Yes,32,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.24,.,No
CUST05362,Male,0,Yes,No,12,No,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,94.24,7,No
CUST05363,Female,0,No,No,37,No,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,94.24,.,No
CUST05364,Female,0,Yes,Yes,57,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.24,5,No
CUST05365,Male,0,No,Yes,19,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,94.24, ,No
CUST05366,Male,0,No,No,16,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,No,Mailed check,94.24,5,No
CUST05367,Female,0,Yes,Yes,23,No,Yes,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,94.24,5,No
CUST05368,Female,0,No,No,25,No,No phone service,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,94.24,5,No
CUST05369,Female,0,Yes,Yes,39,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,94.24,8,Yes
CUST05370,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Mailed check,94.24, ,No
CUST05371,Male,1,No,Yes,36,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),94.24,5,No
CUST05372,Female,0,No,Yes,59,No,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No,Two year,No,Mailed check,94.24, ,No
CUST05373,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),94.24, ,No
CUST05374,Female,0,Yes,No,57,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,94.24,7,No
CUST05375,Male,0,No,No,66,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,94.24,4,No
CUST05376,Male,1,Yes,No,21,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),94.24,4,Yes
CUST05377,Male,0,Yes,Yes,57,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.24, ,Yes
CUST05378,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,8,No
CUST05379,Female,0,No,Yes,48,No,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,94.24,4,No
CUST05380,Male,0,No,No,48,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.24, ,Yes
CUST05381,Female,0,No,Yes,41,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.24,,No
CUST05382,Female,0,Yes,No,39,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,No,Mailed check,94.24,7,No
CUST05383,Female,0,No,No,70,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.24,7,No
CUST05384,Female,1,Yes,No,45,No,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,94.24,8,No
CUST05385,Male,0,No,No,21,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Credit card (automatic),94.24,7,Yes
CUST05386,Male,0,No,No,20,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,94.24,.,No
CUST05387,Male,0,No,Yes,50,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.24, ,Yes
CUST05388,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),94.24,7,No
CUST05389,Female,0,No,Yes,8,No,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),94.24,,No
